PlayerID,Player,Team,TeamAbbreviation,Position,AverageSpeed,HighSpeedRuns,Sprints,TotalDistance,DistanceRank,MinutesPlayed,TotalDistanceKm,DistancePer90
433380,Montassar Talbi,Tunisia,TUN,DF,6.02,275,77,29945.79,326,298,29.945790000000002,9.044030536912752
433362,Ali Abdi,Tunisia,TUN,DF,6.13,343,150,29932.97,327,293,29.93297,9.194427645051194
477825,Odilon Kossounou,Côte d'Ivoire,CIV,DF,5.86,287,79,29901.79,328,316,29.901790000000002,8.516332594936708
466350,Sherel Floranus,Curaçao,CUW,DF,5.97,320,116,29893.73,329,300,29.893729999999998,8.968119
371348,Otabek Shukurov,Uzbekistan,UZB,MF,6.72,378,85,29888.17,330,268,29.88817,10.037072014925373
310116,Nicolas Otamendi,Argentina,ARG,DF,5.07,336,89,29858.94,331,308,29.858939999999997,8.725014935064936
419281,Saud Abdulhamid,Saudi Arabia,KSA,DF,5.93,324,150,29778.02,333,300,29.77802,8.933406000000002
494625,Marcus Holmgren Pedersen,Norway,NOR,DF,4.34,322,137,29767.17,334,273,29.767169999999997,9.813352747252747
408042,Theo Hernandez,France,FRA,DF,3.88,288,134,29720.25,335,296,29.72025,9.0365625
407343,Ghislain Konan,Côte d'Ivoire,CIV,DF,4.39,323,120,29623.54,336,303,29.623540000000002,8.799071287128713
316002,David Alaba,Austria,AUT,DF,5.93,297,70,29617.98,337,302,29.61798,8.826550331125828
395581,Cristian Martinez,Panama,PAN,MF,6.73,319,147,29553.99,338,264,29.553990000000002,10.075223863636364
430671,Ismail Jakobs,Senegal,SEN,DF,5.11,384,141,29465.19,340,257,29.46519,10.318549027237355
466340,Leandro Bacuna,Curaçao,CUW,MF,5.88,315,88,29455.81,341,300,29.45581,8.836742999999998
486080,Robin Hranac,Czechia,CZE,DF,5.86,311,94,29418.45,344,301,29.41845,8.796214285714285
431788,Pape Gueye,Senegal,SEN,MF,6.87,356,114,29411.07,346,257,29.41107,10.299596498054473
486150,Jerome Opoku,Ghana,GHA,DF,4.21,230,74,29365.82,347,313,29.36582,8.443846006389776
411658,Ellyes Skhiri,Tunisia,TUN,MF,6.61,286,59,29334.81,349,267,29.33481,9.888138202247191
419189,Yan Valery,Tunisia,TUN,DF,6.39,296,130,29256.28,350,274,29.25628,9.60972700729927
477470,Oscar Bobb,Norway,NOR,MF,6.43,334,136,29207.95,351,279,29.20795,9.42191935483871
512791,Issa Laye,Qatar,QAT,DF,5.61,338,88,29038.33,352,310,29.038330000000002,8.430482903225807
448174,Marin Pongracic,Croatia,CRO,DF,4.19,280,102,28983.18,353,311,28.98318,8.387415434083602
275917,Ricardo Ade,Haiti,HAI,DF,5.64,310,95,28826.94,354,306,28.82694,8.478511764705882
346743,Shoja Khalilzadeh,IR Iran,IRN,DF,5.59,255,78,28814.55,355,309,28.81455,8.392587378640776
494989,Livano Comenencia,Curaçao,CUW,MF,6.88,342,117,28808.06,356,253,28.80806,10.247926482213439
379955,Antonio Ruediger,Germany,GER,DF,5.87,258,72,28802.14,357,300,28.802139999999998,8.640642
484022,Tarik Muharemovic,Bosnia and Herzegovina,BIH,DF,5.92,279,78,28776.65,359,292,28.77665,8.869515410958904
466317,Juninho Bacuna,Curaçao,CUW,MF,6.17,305,142,28744.95,360,280,28.74495,9.239448214285714
385531,Xaver Schlager,Austria,AUT,MF,6.62,371,91,28614.03,362,265,28.61403,9.717972452830189
400634,Edson Alvarez,Mexico,MEX,DF,4.8,342,104,28527.89,363,278,28.52789,9.235647841726617
486268,Emmanuel Agbadou,Côte d'Ivoire,CIV,DF,4.16,250,72,28516.79,364,308,28.51679,8.332828246753248
401334,John Mcginn,Scotland,SCO,MF,6.15,331,98,28477.11,365,277,28.47711,9.252490613718411
418490,Lee Kangin,Korea Republic,KOR,MF,5.68,264,69,28433.53,366,300,28.433529999999998,8.530059
431225,Yazan Alarab,Jordan,JOR,DF,5.49,258,78,28270.79,368,309,28.27079,8.234210679611651
402876,Agustin Canobbio,Uruguay,URU,MF,6.44,348,162,28186.33,369,261,28.18633,9.719424137931036
390475,Sphephelo Sithole,South Africa,RSA,MF,6.6,463,119,28152.2,370,252,28.1522,10.054357142857143
499912,Sebastian Berhalter,USA,USA,MF,7.36,443,111,28137.58,372,231,28.137580000000003,10.962693506493508
481183,Akam Hashim,Iraq,IRQ,DF,5.56,270,79,28097.87,374,303,28.09787,8.34590198019802
403319,Nasser Aldawsari,Saudi Arabia,KSA,MF,7.14,499,150,28038.3,376,230,28.0383,10.971508695652174
464924,Abdukodir Khusanov,Uzbekistan,UZB,DF,5.37,218,93,27912.88,379,311,27.91288,8.07768231511254
419100,Maxi Araujo,Uruguay,URU,MF,5.96,308,129,27642.83,382,278,27.64283,8.94911762589928
433585,Ibrahim Bayesh,Iraq,IRQ,MF,6.37,331,112,27586.07,383,259,27.58607,9.58589305019305
411726,Lucas Paqueta,Brazil,BRA,MF,5.17,335,123,27561.36,384,255,27.56136,9.727538823529411
479106,Akmal Mozgovoy,Uzbekistan,UZB,MF,6.81,361,94,27540.59,385,243,27.54059,10.20021851851852
389784,Alan Franco,Ecuador,ECU,MF,6.1,307,134,27468.83,386,270,27.46883,9.156276666666667
494640,Amar Memic,Bosnia and Herzegovina,BIH,MF,6.46,306,152,27462.49,387,254,27.462490000000003,9.730803543307086
390209,Sarpreet Singh,New Zealand,NZL,MF,7.24,381,118,27406.52,388,227,27.40652,10.86602114537445
448140,Micky Van De Ven,Netherlands,NED,DF,4.22,245,92,27342.03,389,291,27.342029999999998,8.45629793814433
485347,Tahith Chong,Curaçao,CUW,MF,6.14,293,107,27318.08,390,267,27.318080000000002,9.208341573033708
448346,Arthur Theate,Belgium,BEL,DF,3.15,249,82,27207.18,392,268,27.20718,9.136739552238806
358122,Thomas Meunier,Belgium,BEL,DF,3.58,363,157,27147.57,393,226,27.147569999999998,10.810979203539823
429095,Hamdy Fathy,Egypt,EGY,MF,4.96,328,96,27077.98,395,260,27.07798,9.373146923076924
371415,Rustam Ashurmatov,Uzbekistan,UZB,DF,5.62,288,80,27011.42,396,288,27.011419999999998,8.44106875
433527,Abdallah Nasib,Jordan,JOR,DF,5.62,269,86,26869.89,398,287,26.869889999999998,8.426097909407664
349342,Aziz Behich,Australia,AUS,DF,5.04,341,105,26853.33,399,245,26.853330000000003,9.864488571428573
395088,Kim Minjae,Korea Republic,KOR,DF,5.97,264,91,26815.14,400,268,26.81514,9.005084328358208
511141,Armando Obispo,Curaçao,CUW,DF,5.34,189,65,26713.78,401,300,26.71378,8.014133999999999
494458,Ngalayel Mukau,Congo DR,COD,MF,7.25,383,105,26619.43,403,220,26.61943,10.889766818181819
405881,Maxence Lacroix,France,FRA,DF,2.18,280,93,26505.73,404,276,26.50573,8.643172826086957
416051,Pedro Miguel,Qatar,QAT,DF,5.13,229,76,26501.54,405,310,26.501540000000002,7.693995483870968
405469,Liberato Cacace,New Zealand,NZL,DF,6.67,350,111,26344.8,406,237,26.3448,10.004354430379745
402926,Gonzalo Montiel,Argentina,ARG,DF,4.96,330,106,26323.98,407,241,26.32398,9.830531950207467
494351,Jonas Adjetey,Ghana,GHA,DF,4.59,260,87,26258.63,409,257,26.25863,9.195629182879378
411644,Saman Ghoddos,IR Iran,IRN,MF,6.9,338,99,26206.79,410,228,26.20679,10.34478552631579
372436,Ivan Sunjic,Bosnia and Herzegovina,BIH,MF,7.03,401,113,26105.55,411,221,26.10555,10.631219457013575
390537,Milad Mohammadi,IR Iran,IRN,DF,6.7,299,142,26000.62,412,235,26.000619999999998,9.957684255319148
498421,Paul Okon Engstler,Australia,AUS,MF,7.39,365,108,25987.7,413,214,25.9877,10.929406542056075
402884,Federico Valverde,Uruguay,URU,MF,5.78,228,99,25916.6,414,272,25.9166,8.575345588235294
411176,Jose Luis Rodriguez,Panama,PAN,MF,6.2,305,109,25899.78,415,251,25.89978,9.286773705179282
476348,Damian Bobadilla,Paraguay,PAR,MF,6.04,336,98,25835.61,416,216,25.83561,10.764837499999999
500037,Gilberto Mora,Mexico,MEX,MF,5.16,370,125,25800.25,418,236,25.80025,9.839078389830508
405263,Kevin Danso,Austria,AUT,DF,5.48,266,95,25685.71,419,284,25.68571,8.139837676056338
473113,Eberechi Eze,England,ENG,MF,3.94,325,106,25575.26,421,247,25.57526,9.31892064777328
506471,Deveron Fonville,Curaçao,CUW,DF,5.89,239,132,25516.75,422,260,25.51675,8.832721153846153
407993,Mohamed Kanno,Saudi Arabia,KSA,MF,5.97,287,88,25496.47,423,256,25.496470000000002,8.963602734375002
385067,Boualem Khoukhi,Qatar,QAT,DF,4.92,226,62,25410.03,425,310,25.41003,7.3771054838709675
401339,Andy Robertson,Scotland,SCO,DF,5.92,246,107,25387.97,426,255,25.387970000000003,8.960460000000001
486875,Gustavo Velazquez,Paraguay,PAR,DF,5.35,197,66,25381.16,427,293,25.38116,7.796260750853243
464933,Abbosbek Fayzullaev,Uzbekistan,UZB,MF,6.32,341,141,25301.81,429,240,25.30181,9.488178750000001
403312,Abdulelah Alamri,Saudi Arabia,KSA,DF,5.67,252,89,25207.74,431,268,25.20774,8.465285820895524
502945,Alexander Bernhardsson,Sweden,SWE,DF,4.85,268,90,25109.78,434,233,25.109779999999997,9.699056652360515
419134,Juan Manuel Sanabria,Uruguay,URU,MF,6.35,320,129,25094.45,435,237,25.094450000000002,9.529537974683544
331463,Tim Payne,New Zealand,NZL,DF,6.23,309,105,25040.85,436,241,25.04085,9.351354771784232
441261,Israel Reyes,Mexico,MEX,DF,5.16,272,65,24823.63,437,237,24.82363,9.426694936708861
390541,Shogo Taniguchi,Japan,JPN,DF,4.15,189,56,24756.98,438,267,24.75698,8.345049438202247
464533,Brian Gutierrez,Mexico,MEX,MF,5.15,334,112,24453.57,439,226,24.45357,9.738147345132743
395321,Junya Ito,Japan,JPN,MF,5.88,233,108,24421.93,440,242,24.42193,9.082535950413222
502727,Johan Manzambi,Switzerland,SUI,MF,4.4,345,113,24380.51,441,220,24.380509999999997,9.973844999999999
514208,Christ Inao Oulai,Côte d'Ivoire,CIV,MF,6.06,261,70,24246.36,443,240,24.24636,9.092384999999998
434026,Zidane Iqbal,Iraq,IRQ,MF,6.85,352,61,24227.99,444,210,24.227990000000002,10.383424285714286
433668,Michal Sadilek,Czechia,CZE,MF,7.16,385,125,24212.55,445,204,24.21255,10.682007352941177
369304,Hakan Calhanoglu,Türkiye,TUR,MF,4.59,319,72,24004.04,448,208,24.00404,10.386363461538462
402817,Paik Seungho,Korea Republic,KOR,MF,6.66,269,63,23909.61,449,216,23.90961,9.9623375
489689,Lucas Bergvall,Sweden,SWE,MF,6.93,283,89,23862.93,451,207,23.86293,10.375186956521738
494293,Chemsdine Talbi,Morocco,MAR,MF,5.75,280,128,23817.14,452,217,23.81714,9.878076497695853
423941,Nathan Saliba,Canada,CAN,MF,4.12,386,122,23647.54,457,206,23.64754,10.331449514563108
411624,Abdullah Alkhaibari,Saudi Arabia,KSA,MF,7.08,345,76,23607.42,459,203,23.607419999999998,10.46634384236453
463465,Joel Ordonez,Ecuador,ECU,DF,4.18,227,82,23576.79,460,253,23.576790000000003,8.387000395256917
400514,Ao Tanaka,Japan,JPN,MF,4.57,285,67,23492.09,462,225,23.49209,9.396836
483526,Tijjani Reijnders,Netherlands,NED,MF,4.97,286,95,23300.38,466,211,23.30038,9.938550710900474
504931,Lucas Herrington,Australia,AUS,DF,2.98,210,41,23286.35,467,232,23.28635,9.033497844827586
403335,Hassan Altambakti,Saudi Arabia,KSA,DF,5.62,252,67,22701.97,474,237,22.701970000000003,8.621001265822786
356412,Silvan Widmer,Switzerland,SUI,DF,5.55,290,97,22662.91,477,210,22.66291,9.712675714285714
424071,Anass Salah Eddine,Morocco,MAR,DF,3.78,201,77,22567.1,478,240,22.5671,8.4626625
419303,Moteb Alharbi,Saudi Arabia,KSA,DF,6.75,235,107,22511.24,480,213,22.51124,9.511791549295774
483312,Isak Hien,Sweden,SWE,DF,4.32,173,69,22458.49,481,237,22.45849,8.528540506329113
495046,Mauricio,Paraguay,PAR,MF,5.19,321,110,22291.21,482,208,22.29121,9.645235096153847
382739,Marcos Llorente,Spain,ESP,DF,2.42,218,94,22236.39,483,217,22.23639,9.22246589861751
261367,Michael Boxall,New Zealand,NZL,DF,5.59,181,75,22180.78,484,237,22.18078,8.423081012658226
482974,Ivan Basic,Bosnia and Herzegovina,BIH,MF,4.87,270,63,22053.62,485,200,22.05362,9.924128999999999
425607,Mohamed Amine Ben Hmida,Tunisia,TUN,DF,5.95,167,70,22028.58,486,221,22.02858,8.970914932126698
409191,Nikola Vlasic,Croatia,CRO,MF,5.15,263,96,22011.41,487,204,22.01141,9.710916176470588
464865,El Hadji Malick Diouf,Senegal,SEN,DF,4.77,268,97,21779.39,489,202,21.77939,9.703688613861386
479075,Sherzod Nasrullaev,Uzbekistan,UZB,DF,6.23,232,95,21551.92,491,206,21.55192,9.415887378640775
480966,Laros Duarte,Cabo Verde,CPV,MF,6.95,252,66,21530.22,492,187,21.53022,10.362137967914439
448825,Pathe Ciss,Senegal,SEN,MF,6.06,190,63,21513.7,494,232,21.5137,8.345831896551724
466585,Moise Bombito,Canada,CAN,DF,3.44,212,72,21226.71,496,221,21.22671,8.644361538461538
441179,Merih Demiral,Türkiye,TUR,DF,4.05,153,57,21211.19,497,208,21.21119,9.17791875
430698,Houssem Aouar,Algeria,ALG,MF,5.03,253,83,21136.93,499,191,21.13693,9.95980994764398
441623,Manuel Ugarte,Uruguay,URU,MF,6.4,239,72,21107.39,500,197,21.10739,9.642970050761422
433147,Michel Aebischer,Switzerland,SUI,MF,4.86,321,117,21047.55,502,176,21.047549999999998,10.762951704545452
433694,Nathan Patterson,Scotland,SCO,DF,6.3,203,86,21036.01,503,204,21.036009999999997,9.280592647058821
403289,Takehiro Tomiyasu,Japan,JPN,DF,4.81,202,53,21029.22,504,208,21.029220000000002,9.099181730769232
430450,Jacob Italiano,Australia,AUS,DF,3.45,279,121,20985.37,505,183,20.98537,10.320673770491803
436537,Musab Aljuwayr,Saudi Arabia,KSA,MF,7.55,326,85,20967.44,507,167,20.96744,11.299817964071856
390196,Callum Mccowatt,New Zealand,NZL,MF,7.24,334,110,20963.57,508,173,20.96357,10.905903468208093
372243,Philipp Lienhart,Austria,AUT,DF,3.03,212,58,20886.37,510,207,20.88637,9.081030434782608
431861,Rayan Cherki,France,FRA,MF,6.55,300,105,20751.4,511,169,20.7514,11.051041420118343
463809,Jarell Quansah,England,ENG,DF,2.96,220,86,20672.41,514,208,20.67241,8.94479278846154
475260,Behruzjon Karimov,Uzbekistan,UZB,DF,4.08,233,107,20671.11,515,203,20.671110000000002,9.164531527093597
433161,Edo Kayembe,Congo DR,COD,MF,5.34,297,86,20579.44,517,177,20.579439999999998,10.464122033898304
519958,Elliot Stroud,Sweden,SWE,DF,6.96,251,94,20520.74,518,183,20.52074,10.092167213114754
433367,Omar Rekik,Tunisia,TUN,DF,4.08,199,66,20477.26,519,200,20.477259999999998,9.214766999999998
407022,Karim Hafez,Egypt,EGY,DF,4.13,252,76,20427.22,521,198,20.427220000000002,9.285100000000002
489521,Stjepan Radeljic,Bosnia and Herzegovina,BIH,DF,2.86,186,63,20111.1,525,211,20.111099999999997,8.578194312796207
489550,Husam Abudahab,Jordan,JOR,DF,4.16,206,75,19848.59,527,190,19.84859,9.401963684210527
473050,Richard Rios,Colombia,COL,MF,6.79,290,111,19796.25,529,175,19.79625,10.180928571428572
359634,Grant Hanley,Scotland,SCO,DF,3.88,173,45,19774.95,530,203,19.77495,8.767219211822662
479042,Abdulla Abdullaev,Uzbekistan,UZB,DF,3.82,191,57,19761.96,531,206,19.76196,8.633866019417475
523097,Alexandr Sojka,Czechia,CZE,MF,8.04,321,108,19628.07,532,155,19.62807,11.396943870967743
484113,Ferdi Kadioglu,Türkiye,TUR,DF,4.36,218,101,19552.43,533,179,19.55243,9.830830726256984
504329,Steve Kapuadi,Congo DR,COD,DF,2.9,211,60,19496.83,535,201,19.496830000000003,8.729923880597015
485767,Redouane Halhal,Morocco,MAR,DF,1.86,154,62,19377.5,537,208,19.3775,8.384495192307693
433118,Orkun Kokcu,Türkiye,TUR,MF,6.6,207,67,19220.02,539,172,19.22002,10.056987209302326
419068,Giovanni Reyna,USA,USA,MF,8.06,315,71,19203.54,541,155,19.20354,11.150442580645162
441259,Liam Millar,Canada,CAN,MF,3.93,243,114,19176.61,542,176,19.17661,9.806221022727273
431781,Jean Kevin Duverne,Haiti,HAI,DF,4.12,209,82,19174.4,543,186,19.174400000000002,9.27793548387097
401023,Joshua Brenet,Curaçao,CUW,DF,3.96,191,97,19154.29,544,193,19.15429,8.932052331606217
433072,Zeki Celik,Türkiye,TUR,DF,4.4,224,87,19112.83,545,173,19.112830000000002,9.943090751445089
502946,Benjamin Nygren,Sweden,SWE,MF,7.73,282,104,18972.62,548,149,18.97262,11.459971812080536
372266,Sofyan Amrabat,Morocco,MAR,MF,3.24,263,81,18860.83,552,175,18.86083,9.699855428571428
424119,Nathanael Mbuku,Congo DR,COD,MF,5.33,243,74,18838.49,553,163,18.83849,10.401620245398775
441341,Elisha Owusu,Ghana,GHA,MF,5.07,262,74,18829.07,554,166,18.829069999999998,10.208531927710842
448180,Josko Gvardiol,Croatia,CRO,DF,6.86,238,88,18796.01,555,177,18.79601,9.557293220338982
405528,Yukinari Sugawara,Japan,JPN,DF,6.28,195,72,18767.61,556,181,18.76761,9.331960773480663
336088,Nathan Ake,Netherlands,NED,DF,4.51,136,49,18580.35,561,189,18.58035,8.847785714285713
336459,Rani Khedira,Tunisia,TUN,MF,7.49,218,49,18577.38,562,162,18.57738,10.320766666666668
480310,Jiovany Ramos,Panama,PAN,DF,3.98,205,63,18498.83,565,186,18.49883,8.951046774193548
419672,Leo Ostigard,Norway,NOR,DF,4.75,165,45,18419.78,567,184,18.41978,9.009675
441242,Cesar Blackman,Panama,PAN,DF,3.91,180,64,18333.59,568,187,18.33359,8.823652941176471
433394,Ahmed Fathy,Qatar,QAT,MF,6.63,312,80,18273.99,569,163,18.27399,10.089933128834357
486130,Habib Diarra,Senegal,SEN,MF,4.92,221,92,18234.36,570,168,18.234360000000002,9.768407142857145
430854,Wilfried Singo,Côte d'Ivoire,CIV,DF,2.88,173,65,18230.23,571,190,18.23023,8.635372105263157
486081,Lukas Cerv,Czechia,CZE,MF,4.24,204,53,18226.25,572,172,18.22625,9.536991279069767
479553,Hussein Ali,Iraq,IRQ,DF,4.18,179,71,18211.32,573,174,18.21132,9.41964827586207
401893,Nuno Da Costa,Cabo Verde,CPV,MF,5.99,185,86,18105.97,574,180,18.105970000000003,9.052985000000001
520037,Derrick Luckassen,Ghana,GHA,DF,2.64,147,39,18059.74,575,205,18.05974,7.928666341463415
397775,Carlens Arcus,Haiti,HAI,DF,6.07,247,86,18006.56,576,171,18.00656,9.477136842105264
404885,Tomas Soucek,Czechia,CZE,MF,7.02,264,57,17938.82,578,152,17.93882,10.621669736842104
463288,Phillip Mwene,Austria,AUT,DF,3.4,189,76,17929.88,579,160,17.92988,10.0855575
485064,Niko Sigur,Canada,CAN,DF,4.53,265,75,17924.01,580,147,17.92401,10.973883673469388
433724,Willy Semedo,Cabo Verde,CPV,MF,5.15,207,90,17802.43,581,156,17.80243,10.270632692307693
386387,Sultan Albrake,Qatar,QAT,DF,4.19,215,70,17683.33,583,167,17.68333,9.529938323353294
441167,Tomas Holes,Czechia,CZE,DF,4.11,203,58,17483.14,586,169,17.48314,9.310547928994083
441350,Hicham Boudaoui,Algeria,ALG,MF,5.55,248,79,17473.1,587,143,17.4731,10.997055944055942
520066,Jose Canale,Paraguay,PAR,DF,4.87,123,37,17328.15,589,198,17.32815,7.876431818181818
431698,Jurien Gaari,Curaçao,CUW,DF,3.83,151,71,17250.25,591,180,17.25025,8.625125
512183,Mohammed Abu Alshamat,Saudi Arabia,KSA,DF,6.75,212,87,17130.45,593,153,17.13045,10.076735294117647
419473,Jassem Gaber,Qatar,QAT,DF,6.14,232,55,17053.08,594,166,17.05308,9.245645783132531
441258,Ismael Kone,Canada,CAN,MF,2.51,198,44,16975.03,596,160,16.97503,9.548454375
484092,Ismail Yuksek,Türkiye,TUR,MF,4.43,156,43,16925.98,597,153,16.92598,9.956458823529411
441135,Jesper Karlstrom,Sweden,SWE,MF,3.44,199,48,16846.98,598,147,16.84698,10.314477551020408
434025,Zaid Tahseen,Iraq,IRQ,DF,4.12,179,49,16808.01,600,165,16.80801,9.168005454545455
448149,Teun Koopmeiners,Netherlands,NED,MF,7.14,228,57,16774.64,601,145,16.774639999999998,10.411845517241378
395212,Nelson Semedo,Portugal,POR,DF,5.02,196,79,16630.4,603,164,16.6304,9.126439024390244
433439,Ali Lajami,Saudi Arabia,KSA,DF,5.8,145,54,16522.11,604,177,16.52211,8.401072881355933
484051,Kenny Mclean,Scotland,SCO,MF,7.3,188,56,16438.49,605,144,16.43849,10.274056250000001
380005,Mario Pasalic,Croatia,CRO,MF,6.43,218,78,16317.24,606,158,16.317239999999998,9.294630379746835
484270,Zaid Ismael,Iraq,IRQ,MF,5.13,243,58,16240.49,607,126,16.24049,11.600350000000002
479079,Khojiakbar Alijonov,Uzbekistan,UZB,DF,4.17,228,87,16085.82,608,155,16.08582,9.340153548387097
339820,Kalidou Koulibaly,Senegal,SEN,DF,2.65,167,44,16073.86,609,181,16.07386,7.992527071823204
395205,Bernardo Silva,Portugal,POR,MF,5.94,253,79,16062.63,610,133,16.06263,10.869448872180449
484011,Lukas Provod,Czechia,CZE,MF,6.94,228,88,16011.22,611,137,16.011219999999998,10.518319708029196
510991,Ayoub Aloui,Qatar,QAT,DF,3.76,170,55,15912.29,613,170,15.91229,8.424153529411765
479086,Azizjon Ganiev,Uzbekistan,UZB,MF,4.49,216,96,15858.11,615,140,15.85811,10.194499285714285
448411,Jacob Shaffelburg,Canada,CAN,MF,7.63,202,106,15826.53,616,126,15.82653,11.304664285714285
356704,Juan Quintero,Colombia,COL,MF,5.25,185,45,15790.25,618,146,15.79025,9.733715753424658
464484,Ismael Gharbi,Tunisia,TUN,MF,6.44,185,65,15753.85,620,142,15.75385,9.984834507042253
441166,Jaroslav Zeleny,Czechia,CZE,DF,4.33,162,69,15481.55,624,142,15.481549999999999,9.81225
430667,Nico Schlotterbeck,Germany,GER,DF,3.07,158,40,15443.46,627,152,15.44346,9.144153947368421
433679,Ramiz Zerrouki,Algeria,ALG,MF,5.59,201,54,15442.6,628,126,15.4426,11.030428571428573
430120,Mert Muldur,Türkiye,TUR,DF,7.5,145,57,15133.29,632,132,15.13329,10.318152272727273
416576,Alvaro Fidalgo,Mexico,MEX,MF,4.72,232,87,15056.33,634,117,15.056329999999999,11.581792307692307
464055,Malo Gusto,France,FRA,DF,4.17,166,78,15037.97,635,143,15.03797,9.464456643356643
382312,Cameron Burgess,Australia,AUS,DF,2.9,147,33,15035.64,636,152,15.035639999999999,8.902681578947368
390534,Hossein Kanani,IR Iran,IRN,DF,3.94,123,27,14749.2,639,154,14.7492,8.619662337662337
386348,Assim Madibo,Qatar,QAT,MF,6.04,208,30,14695.95,640,140,14.69595,9.447396428571428
505097,Samir El Mourabet,Morocco,MAR,MF,6.31,216,85,14604.02,642,121,14.60402,10.862494214876033
390525,Lee Jaesung,Korea Republic,KOR,MF,4.63,205,85,14542.7,643,125,14.5427,10.470744
484065,Eren Elmali,Türkiye,TUR,DF,4.45,135,60,14528.21,644,134,14.52821,9.757752985074626
463236,Jayden Adams,South Africa,RSA,MF,5.27,181,57,14495.71,645,130,14.495709999999999,10.035491538461537
477856,Jovane Cabral,Cabo Verde,CPV,MF,2.92,190,61,14327.66,647,148,14.32766,8.712766216216215
430097,Ryan Christie,Scotland,SCO,MF,7.62,208,53,14260.28,648,114,14.26028,11.258115789473685
483549,Warren Zaire Emery,France,FRA,MF,1.69,182,63,14041.34,649,128,14.04134,9.8728171875
402974,Angelo Preciado,Ecuador,ECU,DF,6.31,144,61,14040.86,650,137,14.04086,9.223922627737226
477849,Helio Varela,Cabo Verde,CPV,MF,4.81,179,68,13847.35,652,130,13.84735,9.586626923076922
430657,David Raum,Germany,GER,DF,3.53,198,85,13697.63,653,123,13.697629999999998,10.022656097560974
482869,Jaouen Hadjam,Algeria,ALG,DF,5.14,158,77,13663.53,654,125,13.663530000000002,9.837741600000001
419441,Homam Ahmed,Qatar,QAT,DF,5.86,157,57,13626.23,655,134,13.62623,9.15194552238806
371393,Dostonbek Khamdamov,Uzbekistan,UZB,MF,4.48,184,63,13625.49,656,120,13.62549,10.2191175
448364,Amadou Onana,Belgium,BEL,MF,4.31,146,44,13465.81,658,127,13.46581,9.5427
400511,Kou Itakura,Japan,JPN,DF,2.86,116,34,13382.22,659,138,13.38222,8.727534782608696
423880,Lee Taeseok,Korea Republic,KOR,DF,4.44,151,68,13302.6,662,120,13.3026,9.97695
389907,Salih Ozcan,Türkiye,TUR,MF,4.65,168,60,13200.62,665,120,13.20062,9.900465
482775,Tyler Bindon,New Zealand,NZL,DF,7.1,152,48,13159.9,666,120,13.1599,9.869925
354861,Karim Boudiaf,Qatar,QAT,MF,4.59,205,30,13129.49,667,114,13.12949,10.365386842105265
491255,Daniel Svensson,Sweden,SWE,DF,5.41,149,63,13088.54,668,114,13.08854,10.333057894736843
336641,Ryan Thomas,New Zealand,NZL,MF,7.4,216,78,13002.61,671,103,13.00261,11.361503883495146
395083,Hwang Heechan,Korea Republic,KOR,MF,6.27,144,62,12925.63,673,123,12.92563,9.457778048780487
390272,Auston Trusty,USA,USA,DF,2.43,145,44,12844.54,677,123,12.84454,9.398443902439023
379953,Leon Goretzka,Germany,GER,MF,5.06,140,49,12494.96,682,122,12.494959999999999,9.217593442622949
482670,Mohammad Ghorbani,IR Iran,IRN,MF,2.39,191,53,12481.86,683,104,12.481860000000001,10.801609615384615
477855,Joao Paulo,Cabo Verde,CPV,MF,3.17,122,58,12421.69,684,121,12.42169,9.239273553719007
485804,Gustavo Caballero,Paraguay,PAR,MF,2.52,169,57,12413.4,685,117,12.4134,9.54876923076923
402934,Marcos Senesi,Argentina,ARG,DF,1.52,118,33,12320.25,686,126,12.32025,8.800178571428571
401712,Kieran Tierney,Scotland,SCO,DF,4.26,119,65,12307.0,688,115,12.307,9.631565217391305
433092,Alexis Saelemaekers,Belgium,BEL,MF,5.01,141,64,12229.42,691,107,12.22942,10.286428037383178
423575,Ben Old,New Zealand,NZL,MF,6.37,160,74,12151.2,692,112,12.151200000000001,9.764357142857143
402898,Nicolas De La Cruz,Uruguay,URU,MF,6.33,174,65,12114.61,693,115,12.11461,9.480999130434784
493221,Miro Muheim,Switzerland,SUI,DF,3.23,150,44,12070.06,694,115,12.07006,9.446133913043477
436599,Miles Robinson,USA,USA,DF,1.36,134,43,11909.05,696,104,11.909049999999999,10.305908653846153
385248,Florian Grillitsch,Austria,AUT,MF,3.44,142,41,11799.4,697,102,11.7994,10.411235294117647
405175,Seko Fofana,Côte d'Ivoire,CIV,MF,3.37,168,54,11627.71,699,103,11.627709999999999,10.16013495145631
463800,Carney Chukwuemeka,Austria,AUT,MF,4.93,160,58,11569.81,700,108,11.56981,9.641508333333334
288961,Ehsan Hajisafi,IR Iran,IRN,DF,4.41,134,48,11464.24,702,104,11.46424,9.920976923076923
464906,Jakhongir Urozov,Uzbekistan,UZB,DF,4.19,125,39,11462.91,703,112,11.462909999999999,9.211266964285713
423700,Joe Scally,USA,USA,DF,2.63,164,53,11427.62,705,100,11.427620000000001,10.284858000000002
419077,Mark Mckenzie,USA,USA,DF,1.3,148,50,11338.0,706,104,11.338,9.811730769230769
505112,Gessime Yassine,Morocco,MAR,MF,3.33,121,43,11281.33,707,101,11.28133,10.052670297029703
