PlayerID,Player,Team,TeamAbbreviation,Position,Passes,PassingAccuracy,Rank
441146,Goncalo Inacio,Portugal,POR,DF,0,0,1023
448179,Dominik Kotarski,Croatia,CRO,GK,0,0,1023
441065,Patrick Pentz,Austria,AUT,GK,0,0,1023
514526,Ivor Pandur,Croatia,CRO,GK,0,0,1023
389753,Nikola Moro,Croatia,CRO,MF,0,0,1023
483481,Mats Wieffer,Netherlands,NED,DF,0,0,1023
485065,Toni Fruk,Croatia,CRO,MF,0,0,1023
448151,Mark Flekken,Netherlands,NED,GK,0,0,1023
398681,Ngolo Kante,France,FRA,MF,0,0,1023
448164,Kristijan Jakic,Croatia,CRO,DF,0,0,1023
429639,Alexander Nuebel,Germany,GER,GK,0,0,1023
439691,Trevoh Chalobah,England,ENG,DF,0,0,1023
389740,Martin Erlic,Croatia,CRO,DF,0,0,1023
520035,David Affengruber,Austria,AUT,DF,0,0,1023
448369,Zeno Debast,Belgium,BEL,DF,0,0,1023
411470,Lucas Hernandez,France,FRA,DF,0,0,1023
499803,Mike Penders,Belgium,BEL,GK,0,0,1023
482621,Kobbie Mainoo,England,ENG,MF,0,0,1023
483471,Brice Samba,France,FRA,GK,0,0,1023
448092,Rui Silva,Portugal,POR,GK,0,0,1023
483553,Lutsharel Geertruida,Netherlands,NED,DF,0,0,1023
368689,Jose Sa,Portugal,POR,GK,0,0,1023
485080,James Trafford,England,ENG,GK,0,0,1023
375600,Alessandro Schoepf,Austria,AUT,MF,0,0,1023
464127,Robin Risser,France,FRA,GK,0,0,1023
506028,Robin Roefs,Netherlands,NED,GK,0,0,1023
372424,Duje Caleta Car,Croatia,CRO,DF,0,0,1023
491269,Michael Svoboda,Austria,AUT,DF,0,0,1023
441068,Dejan Ljubicic,Austria,AUT,MF,0,0,1023
215553,Craig Gordon,Scotland,SCO,GK,0,0,1023
368652,Giorgian De Arrascaeta,Uruguay,URU,MF,0,0,1023
473062,Emiliano Martinez,Uruguay,URU,MF,0,0,1023
385998,Alvaro Montero,Colombia,COL,GK,0,0,1023
480313,Edgardo Farina,Panama,PAN,DF,0,0,1023
430624,Juan Musso,Argentina,ARG,GK,0,0,1023
344582,Roderick Miller,Panama,PAN,DF,0,0,1023
371956,Leo Pereira,Brazil,BRA,DF,0,0,1023
439538,Joaquin Piquerez,Uruguay,URU,MF,0,0,1023
368655,Jose Maria Gimenez,Uruguay,URU,DF,0,0,1023
441402,Cesar Samudio,Panama,PAN,GK,0,0,1023
318647,Gatito Fernandez,Paraguay,PAR,GK,0,0,1023
228686,David Ospina,Colombia,COL,GK,0,0,1023
402897,Santiago Mele,Uruguay,URU,GK,0,0,1023
402904,Santiago Bueno,Uruguay,URU,DF,0,0,1023
419002,Moises Ramirez,Ecuador,ECU,GK,0,0,1023
464546,Chris Brady,USA,USA,GK,0,0,1023
439956,Facundo Pellistri,Uruguay,URU,FW,0,0,1023
448295,Gonzalo Valle,Ecuador,ECU,GK,0,0,1023
267702,Luis Mejia,Panama,PAN,GK,0,0,1023
441243,Cesar Yanis,Panama,PAN,MF,0,0,1023
486390,Max Arfsten,USA,USA,DF,0,0,1023
489849,Juan Portilla,Colombia,COL,MF,0,0,1023
419101,Ronald Araujo,Uruguay,URU,DF,0,0,1023
396315,Weverton,Brazil,BRA,GK,0,0,1023
463476,Denil Castillo,Ecuador,ECU,MF,0,0,1023
441260,Carlos Acevedo,Mexico,MEX,GK,0,0,1023
419142,Rodrigo Zalazar,Uruguay,URU,MF,0,0,1023
394824,Geronimo Rulli,Argentina,ARG,GK,0,0,1023
506481,Keeto Thermoncy,Haiti,HAI,DF,0,0,1023
514326,Jeremy Arevalo,Ecuador,ECU,FW,0,0,1023
385994,Cristian Roldan,USA,USA,MF,0,0,1023
447991,Gaston Olveira,Paraguay,PAR,GK,0,0,1023
395427,Ederson,Brazil,BRA,GK,0,0,1023
385833,Adalberto Carrasquilla,Panama,PAN,MF,0,0,1023
402979,Felix Torres,Ecuador,ECU,DF,0,0,1023
492189,Andres Gomez,Colombia,COL,FW,0,0,1023
448299,Anthony Valencia,Ecuador,ECU,MF,0,0,1023
476345,Willer Ditta,Colombia,COL,DF,0,0,1023
394829,Fabian Balbuena,Paraguay,PAR,DF,0,0,1023
431889,Bremer,Brazil,BRA,DF,0,0,1023
425580,Jorge Carrascal,Colombia,COL,MF,0,0,1023
491228,Martin Zlomislic,Bosnia and Herzegovina,BIH,GK,0,0,1023
466370,Tyrick Bodak,Curaçao,CUW,GK,0,0,1023
485324,Arjany Martha,Curaçao,CUW,MF,0,0,1023
522842,Mladen Jurkas,Bosnia and Herzegovina,BIH,GK,0,0,1023
466365,Kevin Felida,Curaçao,CUW,MF,0,0,1023
466382,Trevor Doornbusch,Curaçao,CUW,GK,0,0,1023
